"Site ID","Sector ID","Antenna ID","Port Name","Downlink","Uplink"
"Site_840","2","2","Port 1","False","False"
"Site_840","2","2","Port 2","True","True"
"Site_840","3","3","Port 1","False","False"
"Site_840","3","3","Port 2","True","True"
"Site_841","1","1","Port 1","False","False"
"Site_841","1","1","Port 2","True","True"
"Site_841","2","2","Port 1","False","False"
"Site_841","2","2","Port 2","True","True"
"Site_841","3","3","Port 1","False","False"
"Site_841","3","3","Port 2","True","True"
"Site_842","1","1","Port 1","False","False"
"Site_842","1","1","Port 2","True","True"
"Site_842","2","2","Port 1","False","False"
"Site_842","2","2","Port 2","True","True"
"Site_842","3","3","Port 1","False","False"
"Site_842","3","3","Port 2","True","True"
"Site_843","1","1","Port 1","False","False"
"Site_843","1","1","Port 2","True","True"
"Site_843","2","2","Port 1","False","False"
"Site_843","2","2","Port 2","True","True"
"Site_843","3","3","Port 1","False","False"
"Site_843","3","3","Port 2","True","True"
"Site_844","1","1","Port 1","False","False"
"Site_844","1","1","Port 2","True","True"
"Site_844","2","2","Port 1","False","False"
"Site_844","2","2","Port 2","True","True"
"Site_844","3","3","Port 1","False","False"
"Site_844","3","3","Port 2","True","True"
"Site_845","1","1","Port 1","False","False"
"Site_845","1","1","Port 2","True","True"
"Site_845","2","2","Port 1","False","False"
"Site_845","2","2","Port 2","True","True"
"Site_845","3","3","Port 1","False","False"
"Site_845","3","3","Port 2","True","True"
"Site_846","1","1","Port 1","False","False"
"Site_846","1","1","Port 2","True","True"
"Site_846","2","2","Port 1","False","False"
"Site_846","2","2","Port 2","True","True"
"Site_846","3","3","Port 1","False","False"
"Site_846","3","3","Port 2","True","True"
"Site_847","1","1","Port 1","False","False"
"Site_847","1","1","Port 2","True","True"
"Site_847","2","2","Port 1","False","False"
"Site_847","2","2","Port 2","True","True"
"Site_847","3","3","Port 1","False","False"
"Site_847","3","3","Port 2","True","True"
"Site_848","1","1","Port 1","False","False"
"Site_848","1","1","Port 2","True","True"
"Site_848","2","2","Port 1","False","False"
"Site_848","2","2","Port 2","True","True"
"Site_848","3","3","Port 1","False","False"
"Site_848","3","3","Port 2","True","True"
"Site_849","1","1","Port 1","False","False"
"Site_849","1","1","Port 2","True","True"
"Site_849","2","2","Port 1","False","False"
"Site_849","2","2","Port 2","True","True"
"Site_849","3","3","Port 1","False","False"
"Site_849","3","3","Port 2","True","True"
"Site_85","1","1","Port 1","False","False"
"Site_85","1","1","Port 2","True","True"
"Site_85","2","2","Port 1","False","False"
"Site_85","2","2","Port 2","True","True"
"Site_85","3","3","Port 1","False","False"
"Site_85","3","3","Port 2","True","True"
"Site_850","1","1","Port 1","False","False"
"Site_850","1","1","Port 2","True","True"
"Site_850","2","2","Port 1","False","False"
"Site_850","2","2","Port 2","True","True"
"Site_850","3","3","Port 1","False","False"
"Site_850","3","3","Port 2","True","True"
"Site_851","1","1","Port 1","False","False"
"Site_851","1","1","Port 2","True","True"
"Site_851","2","2","Port 1","False","False"
"Site_851","2","2","Port 2","True","True"
"Site_851","3","3","Port 1","False","False"
"Site_851","3","3","Port 2","True","True"
"Site_852","1","1","Port 1","False","False"
"Site_852","1","1","Port 2","True","True"
"Site_852","2","2","Port 1","False","False"
"Site_852","2","2","Port 2","True","True"
"Site_852","3","3","Port 1","False","False"
"Site_852","3","3","Port 2","True","True"
"Site_853","1","1","Port 1","False","False"
"Site_853","1","1","Port 2","True","True"
"Site_853","2","2","Port 1","False","False"
"Site_853","2","2","Port 2","True","True"
"Site_853","3","3","Port 1","False","False"
"Site_853","3","3","Port 2","True","True"
"Site_854","1","1","Port 1","False","False"
"Site_854","1","1","Port 2","True","True"
"Site_854","2","2","Port 1","False","False"
"Site_854","2","2","Port 2","True","True"
"Site_854","3","3","Port 1","False","False"
"Site_854","3","3","Port 2","True","True"
"Site_855","1","1","Port 1","False","False"
"Site_855","1","1","Port 2","True","True"
"Site_855","2","2","Port 1","False","False"
"Site_855","2","2","Port 2","True","True"
"Site_855","3","3","Port 1","False","False"
"Site_855","3","3","Port 2","True","True"
"Site_856","1","1","Port 1","False","False"
"Site_856","1","1","Port 2","True","True"
"Site_856","2","2","Port 1","False","False"
"Site_856","2","2","Port 2","True","True"
"Site_856","3","3","Port 1","False","False"
"Site_856","3","3","Port 2","True","True"
"Site_857","1","1","Port 1","False","False"
"Site_857","1","1","Port 2","True","True"
"Site_857","2","2","Port 1","False","False"
"Site_857","2","2","Port 2","True","True"
"Site_857","3","3","Port 1","False","False"
"Site_857","3","3","Port 2","True","True"
"Site_858","1","1","Port 1","False","False"
"Site_858","1","1","Port 2","True","True"
"Site_858","2","2","Port 1","False","False"
"Site_858","2","2","Port 2","True","True"
"Site_858","3","3","Port 1","False","False"
"Site_858","3","3","Port 2","True","True"
"Site_859","1","1","Port 1","False","False"
"Site_859","1","1","Port 2","True","True"
"Site_859","2","2","Port 1","False","False"
"Site_859","2","2","Port 2","True","True"
"Site_859","3","3","Port 1","False","False"
"Site_859","3","3","Port 2","True","True"
"Site_86","1","1","Port 1","False","False"
"Site_86","1","1","Port 2","True","True"
"Site_86","2","2","Port 1","False","False"
"Site_86","2","2","Port 2","True","True"
"Site_86","3","3","Port 1","False","False"
"Site_86","3","3","Port 2","True","True"
"Site_860","1","1","Port 1","False","False"
"Site_860","1","1","Port 2","True","True"
"Site_860","2","2","Port 1","False","False"
"Site_860","2","2","Port 2","True","True"
"Site_860","3","3","Port 1","False","False"
"Site_860","3","3","Port 2","True","True"
"Site_861","1","1","Port 1","False","False"
"Site_861","1","1","Port 2","True","True"
"Site_861","2","2","Port 1","False","False"
"Site_861","2","2","Port 2","True","True"
"Site_861","3","3","Port 1","False","False"
"Site_861","3","3","Port 2","True","True"
"Site_862","1","1","Port 1","False","False"
"Site_862","1","1","Port 2","True","True"
"Site_862","2","2","Port 1","False","False"
"Site_862","2","2","Port 2","True","True"
"Site_862","3","3","Port 1","False","False"
"Site_862","3","3","Port 2","True","True"
"Site_863","1","1","Port 1","False","False"
"Site_863","1","1","Port 2","True","True"
"Site_863","2","2","Port 1","False","False"
"Site_863","2","2","Port 2","True","True"
"Site_863","3","3","Port 1","False","False"
"Site_863","3","3","Port 2","True","True"
"Site_864","1","1","Port 1","False","False"
"Site_864","1","1","Port 2","True","True"
"Site_864","2","2","Port 1","False","False"
"Site_864","2","2","Port 2","True","True"
"Site_864","3","3","Port 1","False","False"
"Site_864","3","3","Port 2","True","True"
"Site_865","1","1","Port 1","False","False"
"Site_865","1","1","Port 2","True","True"
"Site_865","2","2","Port 1","False","False"
"Site_865","2","2","Port 2","True","True"
"Site_865","3","3","Port 1","False","False"
"Site_865","3","3","Port 2","True","True"
"Site_866","1","1","Port 1","False","False"
"Site_866","1","1","Port 2","True","True"
"Site_866","2","2","Port 1","False","False"
"Site_866","2","2","Port 2","True","True"
"Site_866","3","3","Port 1","False","False"
"Site_866","3","3","Port 2","True","True"
"Site_867","1","1","Port 1","False","False"
"Site_867","1","1","Port 2","True","True"
"Site_867","2","2","Port 1","False","False"
"Site_867","2","2","Port 2","True","True"
"Site_867","3","3","Port 1","False","False"
"Site_867","3","3","Port 2","True","True"
"Site_868","1","1","Port 1","False","False"
"Site_868","1","1","Port 2","True","True"
"Site_868","2","2","Port 1","False","False"
"Site_868","2","2","Port 2","True","True"
"Site_868","3","3","Port 1","False","False"
"Site_868","3","3","Port 2","True","True"
"Site_869","1","1","Port 1","False","False"
"Site_869","1","1","Port 2","True","True"
"Site_869","2","2","Port 1","False","False"
"Site_869","2","2","Port 2","True","True"
"Site_869","3","3","Port 1","False","False"
"Site_869","3","3","Port 2","True","True"
"Site_87","1","1","Port 1","False","False"
"Site_87","1","1","Port 2","True","True"
"Site_87","2","2","Port 1","False","False"
"Site_87","2","2","Port 2","True","True"
"Site_87","3","3","Port 1","False","False"
"Site_87","3","3","Port 2","True","True"
"Site_870","1","1","Port 1","False","False"
"Site_870","1","1","Port 2","True","True"
"Site_870","2","2","Port 1","False","False"
"Site_870","2","2","Port 2","True","True"
"Site_870","3","3","Port 1","False","False"
"Site_870","3","3","Port 2","True","True"
"Site_871","1","1","Port 1","False","False"
"Site_871","1","1","Port 2","True","True"
"Site_871","2","2","Port 1","False","False"
"Site_871","2","2","Port 2","True","True"
"Site_871","3","3","Port 1","False","False"
"Site_871","3","3","Port 2","True","True"
"Site_872","1","1","Port 1","False","False"
"Site_872","1","1","Port 2","True","True"
"Site_872","2","2","Port 1","False","False"
"Site_872","2","2","Port 2","True","True"
"Site_872","3","3","Port 1","False","False"
"Site_872","3","3","Port 2","True","True"
"Site_873","1","1","Port 1","False","False"
"Site_873","1","1","Port 2","True","True"
"Site_873","2","2","Port 1","False","False"
"Site_873","2","2","Port 2","True","True"
"Site_873","3","3","Port 1","False","False"
"Site_873","3","3","Port 2","True","True"
"Site_874","1","1","Port 1","False","False"
"Site_874","1","1","Port 2","True","True"
"Site_874","2","2","Port 1","False","False"
"Site_874","2","2","Port 2","True","True"
"Site_874","3","3","Port 1","False","False"
"Site_874","3","3","Port 2","True","True"
"Site_875","1","1","Port 1","False","False"
"Site_875","1","1","Port 2","True","True"
"Site_875","2","2","Port 1","False","False"
"Site_875","2","2","Port 2","True","True"
"Site_875","3","3","Port 1","False","False"
"Site_875","3","3","Port 2","True","True"
"Site_876","1","1","Port 1","False","False"
"Site_876","1","1","Port 2","True","True"
"Site_876","2","2","Port 1","False","False"
"Site_876","2","2","Port 2","True","True"
"Site_876","3","3","Port 1","False","False"
"Site_876","3","3","Port 2","True","True"
"Site_877","1","1","Port 1","False","False"
"Site_877","1","1","Port 2","True","True"
"Site_877","2","2","Port 1","False","False"
"Site_877","2","2","Port 2","True","True"
"Site_877","3","3","Port 1","False","False"
"Site_877","3","3","Port 2","True","True"
"Site_878","1","1","Port 1","False","False"
"Site_878","1","1","Port 2","True","True"
"Site_878","2","2","Port 1","False","False"
"Site_878","2","2","Port 2","True","True"
"Site_878","3","3","Port 1","False","False"
"Site_878","3","3","Port 2","True","True"
"Site_879","1","1","Port 1","False","False"
"Site_879","1","1","Port 2","True","True"
"Site_879","2","2","Port 1","False","False"
"Site_879","2","2","Port 2","True","True"
"Site_879","3","3","Port 1","False","False"
"Site_879","3","3","Port 2","True","True"
"Site_88","1","1","Port 1","False","False"
"Site_88","1","1","Port 2","True","True"
"Site_88","2","2","Port 1","False","False"
"Site_88","2","2","Port 2","True","True"
"Site_88","3","3","Port 1","False","False"
"Site_88","3","3","Port 2","True","True"
"Site_880","1","1","Port 1","False","False"
"Site_880","1","1","Port 2","True","True"
"Site_880","2","2","Port 1","False","False"
"Site_880","2","2","Port 2","True","True"
"Site_880","3","3","Port 1","False","False"
"Site_880","3","3","Port 2","True","True"
"Site_881","1","1","Port 1","False","False"
"Site_881","1","1","Port 2","True","True"
"Site_881","2","2","Port 1","False","False"
"Site_881","2","2","Port 2","True","True"
"Site_881","3","3","Port 1","False","False"
"Site_881","3","3","Port 2","True","True"
"Site_882","1","1","Port 1","False","False"
"Site_882","1","1","Port 2","True","True"
"Site_882","2","2","Port 1","False","False"
"Site_882","2","2","Port 2","True","True"
"Site_882","3","3","Port 1","False","False"
"Site_882","3","3","Port 2","True","True"
"Site_883","1","1","Port 1","False","False"
"Site_883","1","1","Port 2","True","True"
"Site_883","2","2","Port 1","False","False"
"Site_883","2","2","Port 2","True","True"
"Site_883","3","3","Port 1","False","False"
"Site_883","3","3","Port 2","True","True"
"Site_884","1","1","Port 1","False","False"
"Site_884","1","1","Port 2","True","True"
"Site_884","2","2","Port 1","False","False"
"Site_884","2","2","Port 2","True","True"
"Site_884","3","3","Port 1","False","False"
"Site_884","3","3","Port 2","True","True"
"Site_885","1","1","Port 1","False","False"
"Site_885","1","1","Port 2","True","True"
"Site_885","2","2","Port 1","False","False"
"Site_885","2","2","Port 2","True","True"
"Site_885","3","3","Port 1","False","False"
"Site_885","3","3","Port 2","True","True"
"Site_886","1","1","Port 1","False","False"
"Site_886","1","1","Port 2","True","True"
"Site_886","2","2","Port 1","False","False"
"Site_886","2","2","Port 2","True","True"
"Site_886","3","3","Port 1","False","False"
"Site_886","3","3","Port 2","True","True"
"Site_887","1","1","Port 1","False","False"
"Site_887","1","1","Port 2","True","True"
"Site_887","2","2","Port 1","False","False"
"Site_887","2","2","Port 2","True","True"
"Site_887","3","3","Port 1","False","False"
"Site_887","3","3","Port 2","True","True"
"Site_888","1","1","Port 1","False","False"
"Site_888","1","1","Port 2","True","True"
"Site_888","2","2","Port 1","False","False"
"Site_888","2","2","Port 2","True","True"
"Site_888","3","3","Port 1","False","False"
"Site_888","3","3","Port 2","True","True"
"Site_889","1","1","Port 1","False","False"
"Site_889","1","1","Port 2","True","True"
"Site_889","2","2","Port 1","False","False"
"Site_889","2","2","Port 2","True","True"
"Site_889","3","3","Port 1","False","False"
"Site_889","3","3","Port 2","True","True"
"Site_89","1","1","Port 1","False","False"
"Site_89","1","1","Port 2","True","True"
"Site_89","2","2","Port 1","False","False"
"Site_89","2","2","Port 2","True","True"
"Site_89","3","3","Port 1","False","False"
"Site_89","3","3","Port 2","True","True"
"Site_890","1","1","Port 1","False","False"
"Site_890","1","1","Port 2","True","True"
"Site_890","2","2","Port 1","False","False"
"Site_890","2","2","Port 2","True","True"
"Site_890","3","3","Port 1","False","False"
"Site_890","3","3","Port 2","True","True"
"Site_891","1","1","Port 1","False","False"
"Site_891","1","1","Port 2","True","True"
"Site_891","2","2","Port 1","False","False"
"Site_891","2","2","Port 2","True","True"
"Site_891","3","3","Port 1","False","False"
"Site_891","3","3","Port 2","True","True"
"Site_892","1","1","Port 1","False","False"
"Site_892","1","1","Port 2","True","True"
"Site_892","2","2","Port 1","False","False"
"Site_892","2","2","Port 2","True","True"
"Site_892","3","3","Port 1","False","False"
"Site_892","3","3","Port 2","True","True"
"Site_893","1","1","Port 1","False","False"
"Site_893","1","1","Port 2","True","True"
"Site_893","2","2","Port 1","False","False"
"Site_893","2","2","Port 2","True","True"
"Site_893","3","3","Port 1","False","False"
"Site_893","3","3","Port 2","True","True"
"Site_894","1","1","Port 1","False","False"
"Site_894","1","1","Port 2","True","True"
"Site_894","2","2","Port 1","False","False"
"Site_894","2","2","Port 2","True","True"
"Site_894","3","3","Port 1","False","False"
"Site_894","3","3","Port 2","True","True"
"Site_895","1","1","Port 1","False","False"
"Site_895","1","1","Port 2","True","True"
"Site_895","2","2","Port 1","False","False"
"Site_895","2","2","Port 2","True","True"
"Site_895","3","3","Port 1","False","False"
"Site_895","3","3","Port 2","True","True"
"Site_896","1","1","Port 1","False","False"
"Site_896","1","1","Port 2","True","True"
"Site_896","2","2","Port 1","False","False"
"Site_896","2","2","Port 2","True","True"
"Site_896","3","3","Port 1","False","False"
"Site_896","3","3","Port 2","True","True"
"Site_897","1","1","Port 1","False","False"
"Site_897","1","1","Port 2","True","True"
"Site_897","2","2","Port 1","False","False"
"Site_897","2","2","Port 2","True","True"
"Site_897","3","3","Port 1","False","False"
"Site_897","3","3","Port 2","True","True"
"Site_898","1","1","Port 1","False","False"
"Site_898","1","1","Port 2","True","True"
"Site_898","2","2","Port 1","False","False"
"Site_898","2","2","Port 2","True","True"
"Site_898","3","3","Port 1","False","False"
"Site_898","3","3","Port 2","True","True"
"Site_899","1","1","Port 1","False","False"
"Site_899","1","1","Port 2","True","True"
"Site_899","2","2","Port 1","False","False"
"Site_899","2","2","Port 2","True","True"
"Site_899","3","3","Port 1","False","False"
"Site_899","3","3","Port 2","True","True"
"Site_9","1","1","Port 1","False","False"
"Site_9","1","1","Port 2","True","True"
"Site_9","2","2","Port 1","False","False"
"Site_9","2","2","Port 2","True","True"
"Site_9","3","3","Port 1","False","False"
"Site_9","3","3","Port 2","True","True"
"Site_90","1","1","Port 1","False","False"
"Site_90","1","1","Port 2","True","True"
"Site_90","2","2","Port 1","False","False"
"Site_90","2","2","Port 2","True","True"
"Site_90","3","3","Port 1","False","False"
"Site_90","3","3","Port 2","True","True"
"Site_900","1","1","Port 1","False","False"
"Site_900","1","1","Port 2","True","True"
"Site_900","2","2","Port 1","False","False"
"Site_900","2","2","Port 2","True","True"
"Site_900","3","3","Port 1","False","False"
"Site_900","3","3","Port 2","True","True"
"Site_901","1","1","Port 1","False","False"
"Site_901","1","1","Port 2","True","True"
"Site_901","2","2","Port 1","False","False"
"Site_901","2","2","Port 2","True","True"
"Site_901","3","3","Port 1","False","False"
"Site_901","3","3","Port 2","True","True"
"Site_902","1","1","Port 1","False","False"
"Site_902","1","1","Port 2","True","True"
"Site_902","2","2","Port 1","False","False"
"Site_902","2","2","Port 2","True","True"
"Site_902","3","3","Port 1","False","False"
"Site_902","3","3","Port 2","True","True"
"Site_903","1","1","Port 1","False","False"
"Site_903","1","1","Port 2","True","True"
"Site_903","2","2","Port 1","False","False"
"Site_903","2","2","Port 2","True","True"
"Site_903","3","3","Port 1","False","False"
"Site_903","3","3","Port 2","True","True"
"Site_904","1","1","Port 1","False","False"
"Site_904","1","1","Port 2","True","True"
"Site_904","2","2","Port 1","False","False"
"Site_904","2","2","Port 2","True","True"
"Site_904","3","3","Port 1","False","False"
"Site_904","3","3","Port 2","True","True"
"Site_905","1","1","Port 1","False","False"
"Site_905","1","1","Port 2","True","True"
"Site_905","2","2","Port 1","False","False"
"Site_905","2","2","Port 2","True","True"
"Site_905","3","3","Port 1","False","False"
"Site_905","3","3","Port 2","True","True"
"Site_906","1","1","Port 1","False","False"
"Site_906","1","1","Port 2","True","True"
"Site_906","2","2","Port 1","False","False"
"Site_906","2","2","Port 2","True","True"
"Site_906","3","3","Port 1","False","False"
"Site_906","3","3","Port 2","True","True"
"Site_907","1","1","Port 1","False","False"
"Site_907","1","1","Port 2","True","True"
"Site_907","2","2","Port 1","False","False"
"Site_907","2","2","Port 2","True","True"
"Site_907","3","3","Port 1","False","False"
"Site_907","3","3","Port 2","True","True"
"Site_908","1","1","Port 1","False","False"
"Site_908","1","1","Port 2","True","True"
"Site_908","2","2","Port 1","False","False"
"Site_908","2","2","Port 2","True","True"
"Site_908","3","3","Port 1","False","False"
"Site_908","3","3","Port 2","True","True"
"Site_909","1","1","Port 1","False","False"
"Site_909","1","1","Port 2","True","True"
"Site_909","2","2","Port 1","False","False"
"Site_909","2","2","Port 2","True","True"
"Site_909","3","3","Port 1","False","False"
"Site_909","3","3","Port 2","True","True"
"Site_91","1","1","Port 1","False","False"
"Site_91","1","1","Port 2","True","True"
"Site_91","2","2","Port 1","False","False"
"Site_91","2","2","Port 2","True","True"
"Site_91","3","3","Port 1","False","False"
"Site_91","3","3","Port 2","True","True"
"Site_910","1","1","Port 1","False","False"
"Site_910","1","1","Port 2","True","True"
"Site_910","2","2","Port 1","False","False"
"Site_910","2","2","Port 2","True","True"
"Site_910","3","3","Port 1","False","False"
"Site_910","3","3","Port 2","True","True"
"Site_911","1","1","Port 1","False","False"
"Site_911","1","1","Port 2","True","True"
"Site_911","2","2","Port 1","False","False"
"Site_911","2","2","Port 2","True","True"
"Site_911","3","3","Port 1","False","False"
"Site_911","3","3","Port 2","True","True"
"Site_912","1","1","Port 1","False","False"
"Site_912","1","1","Port 2","True","True"
"Site_912","2","2","Port 1","False","False"
"Site_912","2","2","Port 2","True","True"
"Site_912","3","3","Port 1","False","False"
"Site_912","3","3","Port 2","True","True"
"Site_913","1","1","Port 1","False","False"
"Site_913","1","1","Port 2","True","True"
"Site_913","2","2","Port 1","False","False"
"Site_913","2","2","Port 2","True","True"
"Site_913","3","3","Port 1","False","False"
"Site_913","3","3","Port 2","True","True"
"Site_914","1","1","Port 1","False","False"
"Site_914","1","1","Port 2","True","True"
"Site_914","2","2","Port 1","False","False"
"Site_914","2","2","Port 2","True","True"
"Site_914","3","3","Port 1","False","False"
"Site_914","3","3","Port 2","True","True"
"Site_915","1","1","Port 1","False","False"
"Site_915","1","1","Port 2","True","True"
"Site_915","2","2","Port 1","False","False"
"Site_915","2","2","Port 2","True","True"
"Site_915","3","3","Port 1","False","False"
"Site_915","3","3","Port 2","True","True"
"Site_916","1","1","Port 1","False","False"
"Site_916","1","1","Port 2","True","True"
"Site_916","2","2","Port 1","False","False"
"Site_916","2","2","Port 2","True","True"
"Site_916","3","3","Port 1","False","False"
"Site_916","3","3","Port 2","True","True"
"Site_917","1","1","Port 1","False","False"
"Site_917","1","1","Port 2","True","True"
"Site_917","2","2","Port 1","False","False"
"Site_917","2","2","Port 2","True","True"
"Site_917","3","3","Port 1","False","False"
"Site_917","3","3","Port 2","True","True"
"Site_918","1","1","Port 1","False","False"
"Site_918","1","1","Port 2","True","True"
"Site_918","2","2","Port 1","False","False"
"Site_918","2","2","Port 2","True","True"
"Site_918","3","3","Port 1","False","False"
"Site_918","3","3","Port 2","True","True"
"Site_919","1","1","Port 1","False","False"
"Site_919","1","1","Port 2","True","True"
"Site_919","2","2","Port 1","False","False"
"Site_919","2","2","Port 2","True","True"
"Site_919","3","3","Port 1","False","False"
"Site_919","3","3","Port 2","True","True"
"Site_92","1","1","Port 1","False","False"
"Site_92","1","1","Port 2","True","True"
"Site_92","2","2","Port 1","False","False"
"Site_92","2","2","Port 2","True","True"
"Site_92","3","3","Port 1","False","False"
"Site_92","3","3","Port 2","True","True"
"Site_920","1","1","Port 1","False","False"
"Site_920","1","1","Port 2","True","True"
"Site_920","2","2","Port 1","False","False"
"Site_920","2","2","Port 2","True","True"
"Site_920","3","3","Port 1","False","False"
"Site_920","3","3","Port 2","True","True"
"Site_921","1","1","Port 1","False","False"
"Site_921","1","1","Port 2","True","True"
"Site_921","2","2","Port 1","False","False"
"Site_921","2","2","Port 2","True","True"
"Site_921","3","3","Port 1","False","False"
"Site_921","3","3","Port 2","True","True"
"Site_922","1","1","Port 1","False","False"
"Site_922","1","1","Port 2","True","True"
"Site_922","2","2","Port 1","False","False"
"Site_922","2","2","Port 2","True","True"
"Site_922","3","3","Port 1","False","False"
"Site_922","3","3","Port 2","True","True"
"Site_923","1","1","Port 1","False","False"
"Site_923","1","1","Port 2","True","True"
"Site_923","2","2","Port 1","False","False"
"Site_923","2","2","Port 2","True","True"
"Site_923","3","3","Port 1","False","False"
"Site_923","3","3","Port 2","True","True"
"Site_924","1","1","Port 1","False","False"
"Site_924","1","1","Port 2","True","True"
"Site_924","2","2","Port 1","False","False"
"Site_924","2","2","Port 2","True","True"
"Site_924","3","3","Port 1","False","False"
"Site_924","3","3","Port 2","True","True"
"Site_925","1","1","Port 1","False","False"
"Site_925","1","1","Port 2","True","True"
"Site_925","2","2","Port 1","False","False"
"Site_925","2","2","Port 2","True","True"
"Site_925","3","3","Port 1","False","False"
"Site_925","3","3","Port 2","True","True"
"Site_926","1","1","Port 1","False","False"
"Site_926","1","1","Port 2","True","True"
"Site_926","2","2","Port 1","False","False"
"Site_926","2","2","Port 2","True","True"
"Site_926","3","3","Port 1","False","False"
"Site_926","3","3","Port 2","True","True"
"Site_927","1","1","Port 1","False","False"
"Site_927","1","1","Port 2","True","True"
"Site_927","2","2","Port 1","False","False"
"Site_927","2","2","Port 2","True","True"
"Site_927","3","3","Port 1","False","False"
"Site_927","3","3","Port 2","True","True"
"Site_928","1","1","Port 1","False","False"
"Site_928","1","1","Port 2","True","True"
"Site_928","2","2","Port 1","False","False"
"Site_928","2","2","Port 2","True","True"
"Site_928","3","3","Port 1","False","False"
"Site_928","3","3","Port 2","True","True"
"Site_929","1","1","Port 1","False","False"
"Site_929","1","1","Port 2","True","True"
"Site_929","2","2","Port 1","False","False"
"Site_929","2","2","Port 2","True","True"
"Site_929","3","3","Port 1","False","False"
"Site_929","3","3","Port 2","True","True"
"Site_93","1","1","Port 1","False","False"
"Site_93","1","1","Port 2","True","True"
"Site_93","2","2","Port 1","False","False"
"Site_93","2","2","Port 2","True","True"
"Site_93","3","3","Port 1","False","False"
"Site_93","3","3","Port 2","True","True"
"Site_930","1","1","Port 1","False","False"
"Site_930","1","1","Port 2","True","True"
"Site_930","2","2","Port 1","False","False"
"Site_930","2","2","Port 2","True","True"
"Site_930","3","3","Port 1","False","False"
"Site_930","3","3","Port 2","True","True"
"Site_931","1","1","Port 1","False","False"
"Site_931","1","1","Port 2","True","True"
"Site_931","2","2","Port 1","False","False"
"Site_931","2","2","Port 2","True","True"
"Site_931","3","3","Port 1","False","False"
"Site_931","3","3","Port 2","True","True"
"Site_932","1","1","Port 1","False","False"
"Site_932","1","1","Port 2","True","True"
"Site_932","2","2","Port 1","False","False"
"Site_932","2","2","Port 2","True","True"
"Site_932","3","3","Port 1","False","False"
"Site_932","3","3","Port 2","True","True"
"Site_933","1","1","Port 1","False","False"
"Site_933","1","1","Port 2","True","True"
"Site_933","2","2","Port 1","False","False"
"Site_933","2","2","Port 2","True","True"
"Site_933","3","3","Port 1","False","False"
"Site_933","3","3","Port 2","True","True"
"Site_934","1","1","Port 1","False","False"
"Site_934","1","1","Port 2","True","True"
"Site_934","2","2","Port 1","False","False"
"Site_934","2","2","Port 2","True","True"
"Site_934","3","3","Port 1","False","False"
"Site_934","3","3","Port 2","True","True"
"Site_935","1","1","Port 1","False","False"
"Site_935","1","1","Port 2","True","True"
"Site_935","2","2","Port 1","False","False"
"Site_935","2","2","Port 2","True","True"
"Site_935","3","3","Port 1","False","False"
"Site_935","3","3","Port 2","True","True"
"Site_936","1","1","Port 1","False","False"
"Site_936","1","1","Port 2","True","True"
"Site_936","2","2","Port 1","False","False"
"Site_936","2","2","Port 2","True","True"
"Site_936","3","3","Port 1","False","False"
"Site_936","3","3","Port 2","True","True"
"Site_937","1","1","Port 1","False","False"
"Site_937","1","1","Port 2","True","True"
"Site_937","2","2","Port 1","False","False"
"Site_937","2","2","Port 2","True","True"
"Site_937","3","3","Port 1","False","False"
"Site_937","3","3","Port 2","True","True"
"Site_938","1","1","Port 1","False","False"
"Site_938","1","1","Port 2","True","True"
"Site_938","2","2","Port 1","False","False"
"Site_938","2","2","Port 2","True","True"
"Site_938","3","3","Port 1","False","False"
"Site_938","3","3","Port 2","True","True"
"Site_939","1","1","Port 1","False","False"
"Site_939","1","1","Port 2","True","True"
"Site_939","2","2","Port 1","False","False"
"Site_939","2","2","Port 2","True","True"
"Site_939","3","3","Port 1","False","False"
"Site_939","3","3","Port 2","True","True"
"Site_94","1","1","Port 1","False","False"
"Site_94","1","1","Port 2","True","True"
"Site_94","2","2","Port 1","False","False"
"Site_94","2","2","Port 2","True","True"
"Site_94","3","3","Port 1","False","False"
"Site_94","3","3","Port 2","True","True"
"Site_940","1","1","Port 1","False","False"
"Site_940","1","1","Port 2","True","True"
"Site_940","2","2","Port 1","False","False"
"Site_940","2","2","Port 2","True","True"
"Site_940","3","3","Port 1","False","False"
"Site_940","3","3","Port 2","True","True"
"Site_941","1","1","Port 1","False","False"
"Site_941","1","1","Port 2","True","True"
"Site_941","2","2","Port 1","False","False"
"Site_941","2","2","Port 2","True","True"
"Site_941","3","3","Port 1","False","False"
"Site_941","3","3","Port 2","True","True"
"Site_942","1","1","Port 1","False","False"
"Site_942","1","1","Port 2","True","True"
"Site_942","2","2","Port 1","False","False"
"Site_942","2","2","Port 2","True","True"
"Site_942","3","3","Port 1","False","False"
"Site_942","3","3","Port 2","True","True"
"Site_943","1","1","Port 1","False","False"
"Site_943","1","1","Port 2","True","True"
"Site_943","2","2","Port 1","False","False"
"Site_943","2","2","Port 2","True","True"
"Site_943","3","3","Port 1","False","False"
"Site_943","3","3","Port 2","True","True"
"Site_944","1","1","Port 1","False","False"
"Site_944","1","1","Port 2","True","True"
"Site_944","2","2","Port 1","False","False"
"Site_944","2","2","Port 2","True","True"
"Site_944","3","3","Port 1","False","False"
"Site_944","3","3","Port 2","True","True"
"Site_945","1","1","Port 1","False","False"
"Site_945","1","1","Port 2","True","True"
"Site_945","2","2","Port 1","False","False"
"Site_945","2","2","Port 2","True","True"
