"Site ID","BTS Name","MCC","MNC","Maximum Pooled Throughput (Mbps)","eNodeB ID","Base Station Type"
"Site_135","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1350","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1351","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1352","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1353","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1354","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1355","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1356","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1357","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1358","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1359","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_136","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1360","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1361","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1362","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1363","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1364","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1365","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1366","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1367","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1368","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1369","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_137","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1370","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1371","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1372","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1373","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1374","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1375","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1376","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1377","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1378","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1379","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_138","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1380","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1381","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1382","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1383","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1384","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1385","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1386","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1387","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1388","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1389","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_139","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1390","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1391","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1392","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1393","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1394","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1395","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1396","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1397","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1398","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1399","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_14","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_140","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1400","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1401","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1402","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1403","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1404","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1405","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1406","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1407","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1408","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1409","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_141","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1410","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1411","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1412","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1413","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1414","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1415","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1416","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1417","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1418","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1419","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_142","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1420","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1421","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1422","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1423","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1424","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1425","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1426","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1427","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1428","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1429","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_143","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1430","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1431","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1432","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1433","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1434","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1435","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1436","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1437","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1438","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1439","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_144","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1440","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1441","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1442","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1443","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1444","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1445","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1446","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1447","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1448","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1449","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_145","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1450","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1451","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1452","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1453","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1454","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1455","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1456","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1457","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1458","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1459","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_146","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1460","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1461","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1462","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1463","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1464","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1465","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1466","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1467","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1468","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1469","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_147","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1470","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1471","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1472","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1473","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1474","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1475","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1476","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1477","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1478","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1479","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_148","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1480","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1481","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1482","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1483","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1484","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1485","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1486","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1487","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1488","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1489","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_149","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1490","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1491","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1492","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1493","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1494","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1495","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1496","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1497","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1498","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1499","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_15","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_150","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1500","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1501","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1502","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1503","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1504","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1505","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1506","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1507","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1508","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1509","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_151","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1510","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1511","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1512","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1513","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1514","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1515","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1516","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1517","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1518","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1519","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_152","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1520","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1521","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1522","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1523","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1524","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1525","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1526","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1527","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1528","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1529","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_153","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1530","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1531","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1532","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1533","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1534","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1535","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1536","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1537","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1538","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1539","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_154","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1540","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1541","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1542","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1543","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1544","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1545","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1546","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1547","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1548","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1549","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_155","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1550","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1551","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1552","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1553","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1554","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1555","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1556","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1557","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1558","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1559","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_156","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1560","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1561","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1562","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1563","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1564","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1565","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1566","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1567","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1568","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1569","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_157","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1570","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1571","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1572","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1573","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1574","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1575","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1576","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1577","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1578","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1579","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_158","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1580","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1581","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1582","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1583","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1584","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1585","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1586","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1587","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1588","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1589","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_159","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1590","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1591","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1592","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1593","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1594","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1595","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1596","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1597","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1598","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1599","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_16","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_160","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1600","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1601","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1602","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1603","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1604","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1605","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1606","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1607","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1608","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1609","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_161","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1610","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1611","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1612","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1613","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1614","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1615","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1616","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1617","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1618","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1619","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_162","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1620","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1621","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1622","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1623","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1624","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1625","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1626","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1627","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1628","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1629","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_163","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1630","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1631","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1632","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1633","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1634","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1635","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1636","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1637","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1638","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1639","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_164","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1640","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1641","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1642","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1643","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1644","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1645","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1646","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1647","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1648","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1649","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_165","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1650","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1651","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1652","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1653","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1654","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1655","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1656","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1657","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1658","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1659","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_166","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1660","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1661","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1662","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1663","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1664","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1665","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1666","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1667","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1668","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1669","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_167","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1670","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1671","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1672","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1673","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1674","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1675","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1676","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1677","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1678","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1679","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_168","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1680","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1681","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1682","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1683","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1684","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1685","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1686","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1687","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1688","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1689","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_169","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1690","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1691","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1692","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1693","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1694","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1695","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1696","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1697","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1698","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1699","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_17","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_170","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1700","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1701","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1702","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1703","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1704","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1705","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1706","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1707","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_1708","LTE FDD","0","0","100","","LTE FDD_BTS_1"
