"Site ID","Sector ID","Antenna ID","MIMO Group","Horizontal Beamwidth","Vertical Beamwidth","Link Configuration ID","Cable Length (m)","Power Split (%)","Downlink Beamforming Configuration","Uplink Beamforming Configuration"
"Site_554","1","1","1","65","62","Default","25","100","None","None"
"Site_554","2","2","1","65","62","Default","25","100","None","None"
"Site_554","3","3","1","65","62","Default","25","100","None","None"
"Site_555","1","1","1","65","62","Default","25","100","None","None"
"Site_555","2","2","1","65","62","Default","25","100","None","None"
"Site_555","3","3","1","65","62","Default","25","100","None","None"
"Site_556","1","1","1","65","62","Default","25","100","None","None"
"Site_556","2","2","1","65","62","Default","25","100","None","None"
"Site_556","3","3","1","65","62","Default","25","100","None","None"
"Site_557","1","1","1","65","62","Default","25","100","None","None"
"Site_557","2","2","1","65","62","Default","25","100","None","None"
"Site_557","3","3","1","65","62","Default","25","100","None","None"
"Site_558","1","1","1","65","62","Default","25","100","None","None"
"Site_558","2","2","1","65","62","Default","25","100","None","None"
"Site_558","3","3","1","65","62","Default","25","100","None","None"
"Site_559","1","1","1","65","62","Default","25","100","None","None"
"Site_559","2","2","1","65","62","Default","25","100","None","None"
"Site_559","3","3","1","65","62","Default","25","100","None","None"
"Site_56","1","1","1","65","62","Default","25","100","None","None"
"Site_56","2","2","1","65","62","Default","25","100","None","None"
"Site_56","3","3","1","65","62","Default","25","100","None","None"
"Site_560","1","1","1","65","62","Default","25","100","None","None"
"Site_560","2","2","1","65","62","Default","25","100","None","None"
"Site_560","3","3","1","65","62","Default","25","100","None","None"
"Site_561","1","1","1","65","62","Default","25","100","None","None"
"Site_561","2","2","1","65","62","Default","25","100","None","None"
"Site_561","3","3","1","65","62","Default","25","100","None","None"
"Site_562","1","1","1","65","62","Default","25","100","None","None"
"Site_562","2","2","1","65","62","Default","25","100","None","None"
"Site_562","3","3","1","65","62","Default","25","100","None","None"
"Site_563","1","1","1","65","62","Default","25","100","None","None"
"Site_563","2","2","1","65","62","Default","25","100","None","None"
"Site_563","3","3","1","65","62","Default","25","100","None","None"
"Site_564","1","1","1","65","62","Default","25","100","None","None"
"Site_564","2","2","1","65","62","Default","25","100","None","None"
"Site_564","3","3","1","65","62","Default","25","100","None","None"
"Site_565","1","1","1","65","62","Default","25","100","None","None"
"Site_565","2","2","1","65","62","Default","25","100","None","None"
"Site_565","3","3","1","65","62","Default","25","100","None","None"
"Site_566","1","1","1","65","62","Default","25","100","None","None"
"Site_566","2","2","1","65","62","Default","25","100","None","None"
"Site_566","3","3","1","65","62","Default","25","100","None","None"
"Site_567","1","1","1","65","62","Default","25","100","None","None"
"Site_567","2","2","1","65","62","Default","25","100","None","None"
"Site_567","3","3","1","65","62","Default","25","100","None","None"
"Site_568","1","1","1","65","62","Default","25","100","None","None"
"Site_568","2","2","1","65","62","Default","25","100","None","None"
"Site_568","3","3","1","65","62","Default","25","100","None","None"
"Site_569","1","1","1","65","62","Default","25","100","None","None"
"Site_569","2","2","1","65","62","Default","25","100","None","None"
"Site_569","3","3","1","65","62","Default","25","100","None","None"
"Site_57","1","1","1","65","62","Default","25","100","None","None"
"Site_57","2","2","1","65","62","Default","25","100","None","None"
"Site_57","3","3","1","65","62","Default","25","100","None","None"
"Site_570","1","1","1","65","62","Default","25","100","None","None"
"Site_570","2","2","1","65","62","Default","25","100","None","None"
"Site_570","3","3","1","65","62","Default","25","100","None","None"
"Site_571","1","1","1","65","62","Default","25","100","None","None"
"Site_571","2","2","1","65","62","Default","25","100","None","None"
"Site_571","3","3","1","65","62","Default","25","100","None","None"
"Site_572","1","1","1","65","62","Default","25","100","None","None"
"Site_572","2","2","1","65","62","Default","25","100","None","None"
"Site_572","3","3","1","65","62","Default","25","100","None","None"
"Site_573","1","1","1","65","62","Default","25","100","None","None"
"Site_573","2","2","1","65","62","Default","25","100","None","None"
"Site_573","3","3","1","65","62","Default","25","100","None","None"
"Site_574","1","1","1","65","62","Default","25","100","None","None"
"Site_574","2","2","1","65","62","Default","25","100","None","None"
"Site_574","3","3","1","65","62","Default","25","100","None","None"
"Site_575","1","1","1","65","62","Default","25","100","None","None"
"Site_575","2","2","1","65","62","Default","25","100","None","None"
"Site_575","3","3","1","65","62","Default","25","100","None","None"
"Site_576","1","1","1","65","62","Default","25","100","None","None"
"Site_576","2","2","1","65","62","Default","25","100","None","None"
"Site_576","3","3","1","65","62","Default","25","100","None","None"
"Site_577","1","1","1","65","62","Default","25","100","None","None"
"Site_577","2","2","1","65","62","Default","25","100","None","None"
"Site_577","3","3","1","65","62","Default","25","100","None","None"
"Site_578","1","1","1","65","62","Default","25","100","None","None"
"Site_578","2","2","1","65","62","Default","25","100","None","None"
"Site_578","3","3","1","65","62","Default","25","100","None","None"
"Site_579","1","1","1","65","62","Default","25","100","None","None"
"Site_579","2","2","1","65","62","Default","25","100","None","None"
"Site_579","3","3","1","65","62","Default","25","100","None","None"
"Site_58","1","1","1","65","62","Default","25","100","None","None"
"Site_58","2","2","1","65","62","Default","25","100","None","None"
"Site_58","3","3","1","65","62","Default","25","100","None","None"
"Site_580","1","1","1","65","62","Default","25","100","None","None"
"Site_580","2","2","1","65","62","Default","25","100","None","None"
"Site_580","3","3","1","65","62","Default","25","100","None","None"
"Site_581","1","1","1","65","62","Default","25","100","None","None"
"Site_581","2","2","1","65","62","Default","25","100","None","None"
"Site_581","3","3","1","65","62","Default","25","100","None","None"
"Site_582","1","1","1","65","62","Default","25","100","None","None"
"Site_582","2","2","1","65","62","Default","25","100","None","None"
"Site_582","3","3","1","65","62","Default","25","100","None","None"
"Site_583","1","1","1","65","62","Default","25","100","None","None"
"Site_583","2","2","1","65","62","Default","25","100","None","None"
"Site_583","3","3","1","65","62","Default","25","100","None","None"
"Site_584","1","1","1","65","62","Default","25","100","None","None"
"Site_584","2","2","1","65","62","Default","25","100","None","None"
"Site_584","3","3","1","65","62","Default","25","100","None","None"
"Site_585","1","1","1","65","62","Default","25","100","None","None"
"Site_585","2","2","1","65","62","Default","25","100","None","None"
"Site_585","3","3","1","65","62","Default","25","100","None","None"
"Site_586","1","1","1","65","62","Default","25","100","None","None"
"Site_586","2","2","1","65","62","Default","25","100","None","None"
"Site_586","3","3","1","65","62","Default","25","100","None","None"
"Site_587","1","1","1","65","62","Default","25","100","None","None"
"Site_587","2","2","1","65","62","Default","25","100","None","None"
"Site_587","3","3","1","65","62","Default","25","100","None","None"
"Site_588","1","1","1","65","62","Default","25","100","None","None"
"Site_588","2","2","1","65","62","Default","25","100","None","None"
"Site_588","3","3","1","65","62","Default","25","100","None","None"
"Site_589","1","1","1","65","62","Default","25","100","None","None"
"Site_589","2","2","1","65","62","Default","25","100","None","None"
"Site_589","3","3","1","65","62","Default","25","100","None","None"
"Site_59","1","1","1","65","62","Default","25","100","None","None"
"Site_59","2","2","1","65","62","Default","25","100","None","None"
"Site_59","3","3","1","65","62","Default","25","100","None","None"
"Site_590","1","1","1","65","62","Default","25","100","None","None"
"Site_590","2","2","1","65","62","Default","25","100","None","None"
"Site_590","3","3","1","65","62","Default","25","100","None","None"
"Site_591","1","1","1","65","62","Default","25","100","None","None"
"Site_591","2","2","1","65","62","Default","25","100","None","None"
"Site_591","3","3","1","65","62","Default","25","100","None","None"
"Site_592","1","1","1","65","62","Default","25","100","None","None"
"Site_592","2","2","1","65","62","Default","25","100","None","None"
"Site_592","3","3","1","65","62","Default","25","100","None","None"
"Site_593","1","1","1","65","62","Default","25","100","None","None"
"Site_593","2","2","1","65","62","Default","25","100","None","None"
"Site_593","3","3","1","65","62","Default","25","100","None","None"
"Site_594","1","1","1","65","62","Default","25","100","None","None"
"Site_594","2","2","1","65","62","Default","25","100","None","None"
"Site_594","3","3","1","65","62","Default","25","100","None","None"
"Site_595","1","1","1","65","62","Default","25","100","None","None"
"Site_595","2","2","1","65","62","Default","25","100","None","None"
"Site_595","3","3","1","65","62","Default","25","100","None","None"
"Site_596","1","1","1","65","62","Default","25","100","None","None"
"Site_596","2","2","1","65","62","Default","25","100","None","None"
"Site_596","3","3","1","65","62","Default","25","100","None","None"
"Site_597","1","1","1","65","62","Default","25","100","None","None"
"Site_597","2","2","1","65","62","Default","25","100","None","None"
"Site_597","3","3","1","65","62","Default","25","100","None","None"
"Site_598","1","1","1","65","62","Default","25","100","None","None"
"Site_598","2","2","1","65","62","Default","25","100","None","None"
"Site_598","3","3","1","65","62","Default","25","100","None","None"
"Site_599","1","1","1","65","62","Default","25","100","None","None"
"Site_599","2","2","1","65","62","Default","25","100","None","None"
"Site_599","3","3","1","65","62","Default","25","100","None","None"
"Site_6","1","1","1","65","62","Default","25","100","None","None"
"Site_6","2","2","1","65","62","Default","25","100","None","None"
"Site_6","3","3","1","65","62","Default","25","100","None","None"
"Site_60","1","1","1","65","62","Default","25","100","None","None"
"Site_60","2","2","1","65","62","Default","25","100","None","None"
"Site_60","3","3","1","65","62","Default","25","100","None","None"
"Site_600","1","1","1","65","62","Default","25","100","None","None"
"Site_600","2","2","1","65","62","Default","25","100","None","None"
"Site_600","3","3","1","65","62","Default","25","100","None","None"
"Site_601","1","1","1","65","62","Default","25","100","None","None"
"Site_601","2","2","1","65","62","Default","25","100","None","None"
"Site_601","3","3","1","65","62","Default","25","100","None","None"
"Site_602","1","1","1","65","62","Default","25","100","None","None"
"Site_602","2","2","1","65","62","Default","25","100","None","None"
"Site_602","3","3","1","65","62","Default","25","100","None","None"
"Site_603","1","1","1","65","62","Default","25","100","None","None"
"Site_603","2","2","1","65","62","Default","25","100","None","None"
"Site_603","3","3","1","65","62","Default","25","100","None","None"
"Site_604","1","1","1","65","62","Default","25","100","None","None"
"Site_604","2","2","1","65","62","Default","25","100","None","None"
"Site_604","3","3","1","65","62","Default","25","100","None","None"
"Site_605","1","1","1","65","62","Default","25","100","None","None"
